# parameters
version_bit_string:13816762181795971082,seed:5489,burn_in:100000,num_iter:1000000,stats_thin:1000,block_penalty:50,prior_rate_mean:1,window_size:50,partition_length:4001,overlap_length:200,pade_resolution:10,pade_max:1000,max_lk_start:0.001,max_lk_resolution:0.001,num_snps:5916,num_snp_partitions:1,num_samps:1000
#left_snp right_snp mean p0.025 p0.500 p0.975
34892 34898 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
34898 34912 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
34912 34920 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
34920 34922 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
34922 34931 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
34931 34933 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
34933 34947 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
34947 34953 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
34953 35064 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35064 35077 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35077 35078 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35078 35079 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35079 35090 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35090 35385 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35385 35423 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35423 35424 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35424 35450 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35450 35451 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35451 35561 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35561 35568 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35568 35578 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35578 35597 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35597 35678 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35678 35813 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35813 35829 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35829 35832 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35832 35834 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35834 35835 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35835 35836 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35836 35866 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35866 35884 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35884 35910 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35910 35923 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35923 35933 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35933 35963 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35963 35980 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35980 35993 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35993 35999 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
35999 36001 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36001 36008 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36008 36020 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36020 36024 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36024 36028 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36028 36030 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36030 36034 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36034 36035 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36035 36036 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36036 36039 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36039 36040 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36040 36053 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36053 36054 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36054 36059 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36059 36061 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36061 36062 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36062 36067 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36067 36068 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36068 36110 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36110 36113 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36113 36129 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36129 36130 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36130 36183 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36183 36287 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36287 36472 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36472 36477 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36477 36482 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36482 36483 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36483 36559 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36559 36582 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36582 36588 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36588 36589 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36589 36601 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36601 36608 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36608 36637 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36637 36662 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36662 36734 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36734 36809 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36809 36810 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36810 36818 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36818 36819 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36819 36823 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36823 36912 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36912 36937 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36937 36940 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36940 36967 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36967 36975 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
36975 37042 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
37042 37117 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
37117 37129 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
37129 37168 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
37168 37189 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
37189 37883 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
37883 37955 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
37955 38012 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38012 38036 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38036 38084 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38084 38140 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38140 38141 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38141 38200 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38200 38201 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38201 38221 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38221 38245 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38245 38247 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38247 38260 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38260 38274 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38274 38275 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38275 38285 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38285 38292 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38292 38335 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38335 38336 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38336 38337 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38337 38356 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38356 38392 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38392 38396 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38396 38414 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38414 38440 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38440 38638 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38638 38820 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38820 38851 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38851 38854 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38854 38860 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38860 38873 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38873 38990 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
38990 39095 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
39095 39239 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
39239 39268 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
39268 39425 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
39425 39427 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
39427 39453 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
39453 39454 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
39454 39455 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
39455 39456 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
39456 39471 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
39471 39475 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
39475 39486 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
39486 39509 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
39509 39561 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
39561 39571 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
39571 39590 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
39590 39643 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
39643 39661 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
39661 39828 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
39828 39894 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
39894 39896 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
39896 39988 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
39988 40126 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40126 40167 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40167 40192 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40192 40194 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40194 40202 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40202 40221 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40221 40249 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40249 40267 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40267 40340 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40340 40348 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40348 40352 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40352 40356 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40356 40357 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40357 40364 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40364 40365 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40365 40372 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40372 40375 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40375 40586 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40586 40594 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40594 40598 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40598 40742 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40742 40754 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40754 40756 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40756 40892 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40892 40899 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
40899 41179 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
41179 41183 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
41183 41197 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
41197 41201 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
41201 41444 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
41444 41565 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
41565 41572 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
41572 42254 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
42254 42548 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
42548 42598 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
42598 42607 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
42607 42628 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
42628 42671 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
42671 42748 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
42748 42835 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
42835 42922 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
42922 43053 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
43053 43095 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
43095 43155 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
43155 43181 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
43181 43247 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
43247 43248 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
43248 43296 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
43296 43308 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
43308 43311 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
43311 43470 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
43470 43476 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
43476 43477 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
43477 43523 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
43523 43530 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
43530 43539 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
43539 43545 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
43545 43551 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
43551 43553 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
43553 43559 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
43559 44683 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
44683 44694 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
44694 44720 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
44720 44721 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
44721 44748 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
44748 44752 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
44752 44755 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
44755 45126 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45126 45136 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45136 45150 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45150 45173 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45173 45176 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45176 45224 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45224 45382 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45382 45473 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45473 45483 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45483 45497 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45497 45529 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45529 45538 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45538 45539 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45539 45656 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45656 45667 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45667 45716 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45716 45718 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45718 45776 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45776 45789 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45789 45800 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45800 45806 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45806 45850 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45850 45896 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45896 45899 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45899 45962 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45962 45968 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45968 45988 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45988 45992 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
45992 46002 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46002 46006 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46006 46042 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46042 46065 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46065 46070 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46070 46090 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46090 46125 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46125 46140 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46140 46146 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46146 46147 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46147 46320 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46320 46328 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46328 46374 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46374 46386 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46386 46387 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46387 46401 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46401 46482 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46482 46485 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46485 46497 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46497 46499 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46499 46501 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46501 46502 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46502 46552 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46552 46553 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46553 46571 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46571 46576 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46576 46615 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46615 46641 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46641 46649 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46649 46668 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46668 46669 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46669 46673 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46673 46679 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46679 46680 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46680 46696 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46696 46833 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46833 46853 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46853 46864 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46864 46876 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46876 46877 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46877 46886 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46886 46890 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46890 46931 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46931 46940 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46940 46959 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
46959 47037 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47037 47042 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47042 47067 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47067 47094 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47094 47133 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47133 47134 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47134 47165 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47165 47217 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47217 47231 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47231 47241 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47241 47273 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47273 47281 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47281 47290 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47290 47295 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47295 47298 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47298 47314 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47314 47353 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47353 47377 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47377 47418 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47418 47429 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47429 47603 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47603 47620 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47620 47627 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47627 47643 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47643 47659 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47659 47666 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47666 47667 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47667 47676 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47676 47687 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47687 47689 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47689 47725 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47725 47750 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47750 47919 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47919 47949 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47949 47972 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47972 47991 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
47991 48003 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48003 48024 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48024 48026 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48026 48028 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48028 48060 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48060 48084 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48084 48093 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48093 48094 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48094 48098 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48098 48115 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48115 48225 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48225 48241 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48241 48263 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48263 48275 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48275 48279 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48279 48281 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48281 48285 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48285 48304 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48304 48363 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48363 48364 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48364 48371 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48371 48401 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48401 48414 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48414 48807 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48807 48809 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48809 48811 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48811 48812 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
48812 49208 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
49208 49253 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
49253 49260 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
49260 49282 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
49282 49293 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
49293 49297 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
49297 49346 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
49346 49367 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
49367 49394 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
49394 49431 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
49431 49432 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
49432 49494 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
49494 49496 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
49496 49531 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
49531 49536 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
49536 49551 5.7239e-06 3.8789e-07 5.4962e-06 1.1419e-05
