# parameters
version_bit_string:13816762181795971082,seed:5489,burn_in:100000,num_iter:1000000,stats_thin:1000,block_penalty:50,prior_rate_mean:1,window_size:50,partition_length:4001,overlap_length:200,pade_resolution:10,pade_max:1000,max_lk_start:0.001,max_lk_resolution:0.001,num_snps:4343,num_snp_partitions:1,num_samps:1000
#left_snp right_snp mean p0.025 p0.500 p0.975
28755 28757 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
28757 28770 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
28770 28854 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
28854 28862 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
28862 28869 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
28869 28872 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
28872 28886 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
28886 28902 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
28902 28923 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
28923 29003 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29003 29053 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29053 29057 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29057 29072 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29072 29099 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29099 29108 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29108 29127 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29127 29169 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29169 29250 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29250 29262 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29262 29284 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29284 29286 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29286 29288 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29288 29326 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29326 29350 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29350 29532 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29532 29588 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29588 29603 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29603 29606 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29606 29659 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29659 29713 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29713 29752 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29752 29767 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29767 29773 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29773 29789 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29789 29812 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29812 29816 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29816 29822 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29822 29825 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29825 29827 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29827 29856 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29856 29865 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29865 29868 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29868 29883 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29883 29892 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29892 29896 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29896 29910 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29910 29928 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29928 29937 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29937 29938 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29938 29946 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29946 29958 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29958 29961 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29961 29969 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29969 29970 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29970 29976 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29976 29991 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29991 29996 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29996 29997 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
29997 30019 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30019 30030 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30030 30039 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30039 30046 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30046 30055 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30055 30121 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30121 30134 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30134 30137 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30137 30144 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30144 30155 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30155 30157 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30157 30159 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30159 30164 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30164 30166 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30166 30168 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30168 30222 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30222 30224 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30224 30225 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30225 30244 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30244 30253 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30253 30254 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30254 30287 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30287 30309 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30309 30322 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30322 30346 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30346 30384 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30384 30399 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30399 30418 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30418 30421 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30421 30426 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30426 30453 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30453 30459 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30459 30472 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30472 30529 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30529 30530 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30530 30531 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30531 30541 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30541 30580 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30580 30594 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30594 30612 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30612 30624 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30624 30628 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30628 30636 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30636 30653 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30653 30657 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30657 30658 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30658 30668 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30668 30674 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30674 30681 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30681 30684 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30684 30694 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30694 30743 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30743 30749 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30749 30759 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30759 30854 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30854 30896 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30896 30998 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
30998 31135 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31135 31143 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31143 31154 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31154 31191 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31191 31193 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31193 31203 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31203 31220 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31220 31222 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31222 31225 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31225 31227 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31227 31250 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31250 31253 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31253 31279 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31279 31286 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31286 31294 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31294 31295 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31295 31305 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31305 31321 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31321 31330 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31330 31345 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31345 31347 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31347 31354 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31354 31357 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31357 31386 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31386 31398 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31398 31403 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31403 31424 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31424 31430 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31430 31469 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31469 31478 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31478 31612 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31612 31773 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31773 31899 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31899 31906 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31906 31921 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31921 31943 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31943 31957 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31957 31965 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31965 31975 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31975 31986 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31986 31994 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31994 31998 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31998 31999 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
31999 32014 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
32014 32027 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
32027 32038 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
32038 32055 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
32055 32073 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
32073 32074 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
32074 32105 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
32105 32152 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
32152 32206 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
32206 32317 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
32317 32510 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
32510 32515 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
32515 32543 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
32543 32574 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
32574 32597 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
32597 32635 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
32635 32686 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
32686 32948 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
32948 33006 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33006 33044 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33044 33235 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33235 33393 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33393 33396 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33396 33400 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33400 33404 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33404 33406 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33406 33436 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33436 33439 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33439 33441 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33441 33458 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33458 33463 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33463 33484 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33484 33487 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33487 33507 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33507 33520 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33520 33521 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33521 33540 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33540 33558 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33558 33566 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33566 33568 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33568 33577 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33577 33579 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33579 33593 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33593 33640 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33640 33643 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33643 33651 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33651 33667 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33667 33674 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33674 33684 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33684 33703 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33703 33706 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33706 33714 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33714 33716 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33716 33718 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33718 33722 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33722 33742 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33742 33751 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33751 33753 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33753 33757 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33757 33758 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33758 33759 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33759 33767 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33767 33770 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33770 33772 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33772 33775 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33775 33776 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33776 33788 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33788 33793 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33793 33799 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33799 33800 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33800 33811 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33811 33812 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33812 33830 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33830 33876 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33876 33913 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33913 33996 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33996 33997 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
33997 34017 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34017 34023 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34023 34024 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34024 34025 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34025 34032 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34032 34474 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34474 34475 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34475 34476 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34476 34486 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34486 34496 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34496 34512 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34512 34515 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34515 34521 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34521 34528 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34528 34532 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34532 34548 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34548 34549 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34549 34552 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34552 34554 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34554 34555 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34555 34566 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34566 34583 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34583 34584 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34584 34593 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34593 34595 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34595 34606 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34606 34616 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34616 34646 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34646 34684 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34684 34697 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34697 34701 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34701 34704 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34704 34713 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34713 34724 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34724 34736 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34736 34814 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34814 34840 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34840 34851 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34851 34854 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34854 34856 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34856 34865 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34865 34933 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34933 34942 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
34942 35117 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35117 35153 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35153 35178 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35178 35186 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35186 35191 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35191 35192 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35192 35227 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35227 35240 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35240 35250 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35250 35254 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35254 35255 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35255 35258 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35258 35263 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35263 35270 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35270 35272 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35272 35279 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35279 35283 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35283 35287 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35287 35297 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35297 35303 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35303 35306 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35306 35387 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35387 35529 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35529 35703 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35703 35898 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35898 35937 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35937 35958 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
35958 36045 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36045 36089 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36089 36107 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36107 36583 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36583 36599 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36599 36600 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36600 36625 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36625 36635 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36635 36643 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36643 36644 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36644 36677 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36677 36697 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36697 36698 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36698 36700 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36700 36701 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36701 36718 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36718 36719 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36719 36732 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36732 36736 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36736 36737 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36737 36745 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36745 36746 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36746 36798 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36798 36799 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36799 36800 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36800 36808 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36808 36832 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36832 36859 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36859 36915 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
36915 37041 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37041 37053 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37053 37077 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37077 37182 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37182 37190 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37190 37200 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37200 37233 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37233 37234 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37234 37238 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37238 37246 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37246 37254 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37254 37271 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37271 37282 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37282 37283 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37283 37289 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37289 37306 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37306 37319 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37319 37320 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37320 37329 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37329 37336 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37336 37344 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37344 37372 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37372 37379 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37379 37380 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37380 37381 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37381 37388 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37388 37393 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37393 37401 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
37401 37438 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
